Sub-Category,Sales,Order_Date
Binders,94.192,7/21/2017
Paper,143.7,10-06-2017
Paper,6.48,10-06-2017
Accessories,7.88,11-07-2017
Storage,11.21,03-09-2016
Chairs,354.9,03-09-2016
Paper,17.94,03-09-2016
Binders,51.8,03-09-2016
Binders,299.52,5/13/2017
Art,7.7,07-02-2016
Paper,23.92,12/27/2014
Accessories,498.0,12/27/2014
Chairs,436.704,4/13/2017
Paper,32.4,11/14/2014
Appliances,61.44,06-11-2017
Storage,73.36,11/25/2016
Labels,59.2,3/21/2014
Furnishings,32.952,3/21/2014
Chairs,218.376,3/21/2014
Furnishings,31.4,4/30/2015
Furnishings,9.48,4/30/2015
Phones,209.5,4/30/2015
Furnishings,24.3,4/30/2015
Paper,6.48,4/30/2015
Furnishings,32.448,05-03-2017
Binders,26.388,05-03-2017
Tables,373.47,05-03-2017
Binders,64.2,05-03-2017
Fasteners,8.0,05-03-2017
Furnishings,186.54,8/26/2016
Storage,87.08,04-11-2014
Phones,105.584,04-11-2014
Accessories,217.44,04-11-2014
Art,31.744,01-02-2017
Appliances,5.432,01-02-2017
Tables,913.43,01-02-2017
Storage,372.144,01-02-2017
Phones,751.984,4/28/2017
Phones,604.768,1/30/2017
Supplies,27.36,09-07-2014
Paper,20.56,09-07-2014
Binders,83.92,09-07-2014
Tables,902.712,06-11-2016
Bookcases,120.666,10/17/2016
Binders,4.984,12/27/2014
Furnishings,82.26,11/24/2016
Storage,29.74,11-10-2016
Appliances,87.36,01-05-2015
Binders,56.16,01-05-2015
Appliances,64.384,3/21/2017
Storage,64.784,11-12-2015
Paper,15.552,11-12-2015
Envelopes,223.888,11-12-2015
Paper,10.896,09-09-2014
Phones,84.784,3/17/2016
Chairs,241.5,02-08-2016
Accessories,59.97,11/26/2016
Paper,13.36,11/26/2016
Binders,11.808,09-04-2017
Storage,16.24,5/28/2015
Storage,77.55,5/28/2015
Appliances,76.12,11-01-2014
Fasteners,17.184,12/27/2016
Paper,11.76,12-04-2017
Furnishings,27.46,12/23/2017
Phones,137.94,12-01-2016
Furnishings,111.15,12-01-2016
Appliances,901.95,12-01-2016
Tables,366.009,12-01-2016
Paper,310.688,6/30/2014
Binders,7.68,09-03-2014
Chairs,155.372,11-02-2017
Storage,10.744,4/13/2015
Binders,232.4,12-05-2015
Chairs,164.646,12-05-2015
Paper,22.68,12-05-2015
Paper,105.52,02-01-2016
Furnishings,83.92,07-08-2017
Accessories,141.9,07-08-2017
Furnishings,39.98,07-08-2017
Art,28.91,07-08-2017
Art,174.95,07-08-2017
Binders,110.528,12-11-2015
Tables,630.024,11/15/2016
Art,27.86,05-09-2016
Tables,933.408,03-10-2017
Paper,51.84,12/17/2016
Accessories,165.6,12/17/2016
Paper,106.32,04-06-2017
Binders,147.92,05-09-2017
Storage,104.28,05-09-2017
Tables,286.85,05-09-2017
Storage,66.96,05-09-2017
Accessories,199.98,05-09-2017
Accessories,45.0,10-12-2017
Fasteners,17.9,10-12-2017
Furnishings,40.48,10-12-2017
Bookcases,2154.9,10-12-2017
Binders,18.432,8/28/2016
Supplies,10.944,10-02-2015
Supplies,4.36,11/23/2017
Accessories,62.352,11-12-2017
Furnishings,303.92,12/19/2016
Storage,129.3,3/30/2014
Furnishings,274.2,11-08-2017
Fasteners,6.048,9/14/2014
Paper,6.848,9/14/2014
Furnishings,9.96,9/14/2014
Binders,8.552,9/14/2014
Binders,45.584,9/20/2015
Accessories,25.488,12-10-2015
Binders,136.96,5/28/2014
Phones,49.616,3/14/2017
Paper,10.584,12-08-2016
Paper,84.416,05-06-2017
Phones,431.94,03-06-2016
Binders,2.043,03-06-2016
Phones,68.238,03-06-2016
Tables,240.744,10/23/2017
Furnishings,35.0,10/23/2017
Furnishings,210.68,10/23/2017
Tables,637.896,10/23/2017
Paper,43.44,10/23/2017
Appliances,2.22,10/23/2017
Phones,1679.96,4/28/2014
Chairs,344.372,4/18/2016
Storage,1554.936,4/18/2016
Furnishings,127.88,4/18/2016
Phones,222.384,5/22/2016
Chairs,106.869,5/28/2017
Binders,3.564,5/28/2017
Binders,25.68,8/25/2014
Binders,12.384,8/25/2014
Binders,25.3,8/30/2014
Storage,95.94,8/30/2014
Labels,7.5,09-03-2015
Phones,302.376,3/28/2014
Accessories,46.688,05-10-2015
Storage,17.94,04-09-2015
Appliances,370.14,04-09-2015
Binders,8.928,9/19/2016
Tables,2678.94,11-11-2016
Bookcases,387.136,4/23/2017
Accessories,45.408,4/23/2017
Furnishings,77.952,4/23/2017
Labels,3.0,4/23/2017
Storage,9.952,10/22/2015
Binders,37.896,04-09-2017
Paper,65.584,04-09-2017
Paper,44.784,10/27/2017
Machines,1035.8,10/30/2015
Art,5.76,12/18/2017
Paper,19.98,03-12-2016
Phones,35.98,7/21/2014
Art,16.656,5/24/2016
Labels,20.7,02-11-2017
Binders,83.7,9/20/2016
Furnishings,199.8,9/24/2017
Paper,45.68,3/27/2017
Paper,110.96,3/27/2017
Paper,11.94,3/27/2017
Machines,8749.95,02-02-2016
Binders,36.4,02-02-2016
Furnishings,18.69,02-02-2016
Fasteners,5.94,07-07-2017
Paper,60.736,10/23/2015
Copiers,479.976,10/23/2015
Binders,6.08,10/23/2015
Accessories,165.6,12-02-2016
Art,59.52,03-05-2014
Accessories,479.97,03-05-2014
Supplies,18.62,03-05-2014
Binders,49.632,03-05-2014
Paper,97.82,03-05-2014
Phones,15.984,03-01-2015
Chairs,184.752,03-01-2015
Paper,12.96,2/20/2014
Chairs,366.744,05-02-2016
Binders,8.856,03-08-2016
Accessories,27.96,03-08-2016
Envelopes,146.352,03-08-2016
Accessories,175.23,12-11-2015
Phones,125.99,12-11-2015
Binders,23.0,12-11-2015
Binders,25.584,12/22/2016
Furnishings,73.784,02-02-2016
Paper,20.736,06-05-2017
Art,17.52,8/21/2015
Art,35.76,8/21/2015
Art,3.64,04-07-2016
Furnishings,30.336,06-04-2017
Furnishings,12.99,12-04-2017
Chairs,182.22,12-04-2017
Chairs,302.94,12-04-2017
Furnishings,54.992,01-11-2016
Phones,12.99,04-01-2016
Paper,55.86,9/21/2017
Phones,44.376,3/16/2017
Furnishings,51.264,3/16/2017
Binders,5.193,3/16/2017
Accessories,159.984,3/16/2017
Storage,54.224,3/16/2017
Chairs,241.424,11-10-2017
Paper,33.36,11/30/2016
Paper,13.76,11/30/2016
Storage,496.86,11/30/2016
Chairs,389.97,11/30/2016
Labels,9.82,1/13/2015
Accessories,56.4,5/16/2014
Binders,18.312,06-07-2015
Paper,25.92,06-07-2015
Art,8.016,06-07-2015
Copiers,479.984,03-09-2017
Binders,30.84,03-09-2017
Storage,33.568,12/22/2015
Chairs,422.625,12/22/2015
Accessories,199.98,08-06-2014
Furnishings,20.24,3/27/2016
Furnishings,39.92,3/27/2016
Binders,32.54,3/27/2016
Accessories,39.0,12-05-2015
Labels,12.6,12-05-2015
Furnishings,24.64,09-11-2015
Labels,6.264,7/17/2015
Fasteners,14.432,7/17/2015
Copiers,719.976,5/30/2014
Accessories,239.92,11/13/2017
Tables,1056.86,12-09-2016
Accessories,447.944,3/22/2015
Storage,150.408,3/22/2015
Phones,453.576,12/23/2016
Labels,45.36,12/23/2016
Phones,287.88,12/23/2016
Phones,131.88,12/23/2016
Furnishings,2.328,12/23/2016
Chairs,1454.9,04-02-2016
Binders,4.842,4/30/2017
Furnishings,220.704,4/30/2017
Phones,67.176,11/17/2016
Paper,15.232,11/17/2016
Paper,31.104,11-10-2016
Binders,968.744,12-06-2016
Binders,222.352,12-06-2016
Copiers,479.984,12-06-2016
Paper,10.272,04-03-2016
Machines,998.85,11/28/2014
Paper,24.56,10/20/2015
Fasteners,5.67,9/19/2014
Appliances,14.336,8/27/2017
Furnishings,102.3,07-03-2017
Tables,607.52,12/22/2017
Storage,31.16,12/22/2017
Labels,2.61,12/27/2016
Furnishings,10.332,5/20/2014
Paper,10.368,5/20/2014
Accessories,20.784,5/20/2014
Storage,66.96,5/20/2014
Binders,17.248,02-04-2014
Binders,11.088,12-09-2017
Accessories,1287.45,07-11-2017
Appliances,168.1,07-11-2017
Storage,51.968,5/15/2015
Art,4.768,1/29/2017
Envelopes,7.98,9/29/2017
Envelopes,18.688,4/23/2017
Furnishings,11.664,4/23/2017
Accessories,191.976,11-09-2017
Phones,499.168,11-09-2017
Binders,11.88,05-05-2014
Paper,35.44,05-05-2014
Binders,67.136,10/27/2016
Binders,4.32,11/26/2014
Paper,14.94,11/26/2014
Appliances,40.54,11/26/2014
Binders,7.312,11/26/2014
Phones,475.944,12/31/2014
Accessories,30.08,01-03-2016
Accessories,165.6,01-03-2016
Phones,180.96,01-03-2016
Accessories,23.18,8/18/2017
Furnishings,56.96,06-04-2014
Appliances,15.56,06-04-2014
Bookcases,353.568,06-04-2014
Furnishings,13.96,06-04-2014
Accessories,82.95,11/13/2017
Art,39.68,1/28/2016
Accessories,479.97,11-09-2016
Labels,7.38,09-10-2016
Binders,14.256,09-10-2016
Paper,81.98,09-10-2016
Binders,39.624,09-10-2016
Tables,399.672,03-03-2017
Storage,65.12,09-08-2017
Furnishings,30.56,11-06-2017
Appliances,20.768,5/13/2017
Storage,39.808,11/27/2016
Binders,121.104,11/13/2015
Accessories,111.96,11/13/2015
Paper,15.696,12-08-2015
Storage,70.26,09-07-2015
Accessories,90.0,09-07-2015
Binders,6.096,09-07-2015
Tables,481.176,09-07-2015
Fasteners,7.24,09-07-2015
Bookcases,177.45,7/28/2016
Binders,1369.764,7/28/2016
Appliances,9.48,7/28/2016
Bookcases,130.98,8/25/2017
Art,174.95,4/30/2014
Storage,826.0,4/30/2014
Furnishings,139.58,4/27/2017
Accessories,399.95,7/23/2017
Binders,12.39,12/13/2014
Binders,760.98,01-12-2017
Binders,67.86,12-02-2017
Fasteners,31.504,11-08-2015
Labels,5.04,11-08-2015
Binders,39.879,11-08-2015
Furnishings,4.712,11-08-2015
Chairs,194.352,11/25/2016
Chairs,97.424,12-05-2015
Storage,704.76,7/29/2016
Binders,27.396,7/29/2016
Fasteners,5.7,9/13/2014
Furnishings,14.19,9/13/2014
Supplies,7.3,9/13/2014
Accessories,199.98,9/13/2014
Accessories,144.96,9/13/2014
Accessories,118.0,9/13/2014
Paper,48.94,9/13/2014
Appliances,22.66,9/13/2014
Binders,0.836,6/21/2016
Paper,30.96,09-03-2016
Bookcases,723.92,11/25/2017
Furnishings,21.968,05-12-2015
Phones,619.152,05-12-2015
Paper,127.904,05-12-2015
Furnishings,94.2,3/30/2017
Supplies,49.5,11/17/2016
Art,16.52,12/30/2016
Binders,55.36,12/22/2016
Machines,11.56,12/22/2016
Paper,17.12,12/20/2015
Furnishings,182.352,12/27/2014
Storage,118.16,12/27/2014
Fasteners,18.368,2/16/2017
Chairs,600.558,2/16/2017
Storage,50.352,2/16/2017
Art,28.032,2/16/2017
Furnishings,7.692,2/16/2017
Tables,517.405,10/24/2017
Binders,8.608,09-02-2016
Accessories,159.56,09-02-2016
Appliances,2104.55,12-01-2016
Supplies,40.7,12-01-2016
Accessories,47.79,11-05-2014
Art,5.16,11/25/2017
Accessories,21.21,12/16/2016
Storage,96.36,11/14/2017
Supplies,231.72,6/26/2016
Fasteners,17.9,6/26/2016
Paper,12.48,6/26/2016
Art,8.016,12/26/2014
Phones,259.896,8/14/2016
Phones,247.188,8/14/2016
Accessories,279.96,8/14/2016
Accessories,450.0,10/24/2016
Paper,19.44,8/23/2014
Tables,300.904,9/15/2017
Phones,239.976,6/15/2017
Furnishings,31.168,6/15/2017
Tables,120.96,6/15/2017
Phones,2239.936,6/15/2017
Appliances,76.608,6/15/2017
Storage,142.776,6/15/2017
Paper,91.36,6/15/2017
Appliances,3.552,03-01-2015
Phones,115.136,7/23/2016
Fasteners,4.71,10-01-2014
Chairs,172.764,09-08-2014
Art,3.52,09-08-2014
Phones,79.968,11/16/2014
Bookcases,305.9745,11/16/2014
Storage,344.91,11/16/2014
Tables,626.352,03-03-2014
Bookcases,359.499,12-03-2015
Phones,71.952,07-11-2017
Binders,29.8,07-11-2017
Binders,1.824,11/16/2017
Appliances,64.384,06-12-2016
Furnishings,6.984,06-12-2016
Art,11.264,06-12-2016
Paper,15.552,06-12-2016
Chairs,379.372,06-12-2016
Storage,67.536,06-12-2016
Binders,1.524,06-12-2016
Paper,37.408,12/29/2016
Paper,25.344,12/29/2016
Art,46.2,3/18/2017
Accessories,4.728,12/27/2015
Furnishings,53.352,12/27/2015
Bookcases,131.104,12/27/2015
Storage,22.512,12/27/2015
Accessories,72.744,12/27/2015
Supplies,52.59,7/31/2015
Paper,19.44,6/27/2017
Furnishings,126.3,6/27/2017
Accessories,1287.45,6/27/2017
Storage,64.96,02-07-2014
Storage,535.41,09-04-2016
Binders,8.1,04-06-2017
Art,13.248,12-08-2017
Phones,83.988,12-08-2017
Art,73.2,7/24/2016
Binders,10.74,11-09-2015
Furnishings,11.032,10-02-2015
Accessories,53.04,10-02-2015
Art,17.12,11/22/2015
Paper,59.94,11/22/2015
Furnishings,210.58,02-02-2017
Binders,30.96,02-02-2017
Machines,239.984,02-02-2017
Binders,3050.376,6/16/2015
Phones,133.98,6/16/2015
Paper,93.248,05-05-2016
Phones,177.48,05-05-2016
Labels,17.712,09-09-2017
Binders,4.86,09-09-2017
Binders,6.258,09-09-2017
Appliances,37.68,7/22/2016
Paper,51.84,7/22/2016
Furnishings,27.42,7/22/2016
Binders,5.4,7/22/2016
Binders,1270.99,1/31/2016
Envelopes,125.36,1/31/2016
Storage,14.03,12/29/2016
Supplies,27.96,12/29/2016
Art,5.344,11/21/2015
Binders,1.696,11/21/2015
Appliances,24.588,11/21/2015
Binders,7.98,11/21/2015
Accessories,288.0,10-05-2015
Phones,146.952,09-12-2016
Chairs,83.136,09-12-2016
Appliances,942.784,9/14/2017
Paper,74.352,9/14/2017
Appliances,26.88,2/23/2015
Binders,10.896,2/23/2015
Art,3.536,12-05-2016
Chairs,528.43,07-02-2016
Paper,41.472,07-02-2016
Bookcases,287.976,12/13/2017
Storage,29.304,3/20/2015
Art,55.328,03-01-2015
Bookcases,1227.9984,03-01-2015
Binders,20.416,9/15/2016
Tables,1128.39,9/15/2016
Labels,4.608,3/17/2017
Phones,195.96,5/28/2017
Paper,15.552,5/28/2017
Accessories,271.968,5/28/2017
Chairs,698.352,6/15/2017
Bookcases,77.728,6/15/2017
Binders,46.62,09-06-2015
Phones,537.544,3/18/2017
Labels,14.62,12/19/2014
Fasteners,22.55,12/19/2014
Phones,583.8,12/19/2014
Phones,211.168,12/19/2014
Paper,12.96,07-07-2016
Art,45.98,07-07-2016
Phones,1294.75,04-06-2016
Copiers,1799.97,05-08-2014
Paper,10.688,11/23/2017
Phones,221.98,11-10-2016
Bookcases,341.96,11-10-2016
Accessories,34.77,12/31/2014
Labels,18.9,12/31/2014
Binders,102.72,8/19/2017
Furnishings,40.48,09-12-2016
Binders,33.282,10/26/2017
Phones,118.65,10/26/2017
Labels,14.76,10/26/2017
Paper,37.52,5/30/2017
Appliances,207.144,03-08-2016
Art,13.9,03-08-2016
Chairs,266.352,7/26/2015
Phones,307.98,11/23/2015
Paper,44.1,11/23/2015
Art,13.12,11/23/2015
Envelopes,16.56,11/23/2015
Paper,38.88,11/23/2015
Paper,335.52,11/28/2015
Copiers,959.984,11-03-2017
Binders,4.086,11-03-2017
Art,55.984,11-03-2017
Paper,10.688,11-03-2017
Envelopes,8.856,3/21/2017
Labels,6.912,12/19/2015
Paper,26.72,04-02-2014
Paper,33.488,04-02-2014
Paper,10.56,06-05-2015
Storage,386.34,10-06-2014
Binders,33.44,8/21/2016
Furnishings,39.96,11/15/2015
Binders,1217.568,6/22/2015
Storage,15.51,9/24/2017
Phones,89.9,9/24/2017
Art,14.28,9/24/2017
Art,12.72,9/24/2017
Labels,15.75,9/24/2017
Art,70.95,04-06-2014
Binders,65.568,04-06-2014
Accessories,299.97,04-06-2014
Accessories,89.97,02-09-2016
Accessories,31.86,02-09-2016
Storage,67.15,11/18/2014
Binders,7.236,12/18/2017
Fasteners,4.824,12/18/2017
Paper,91.36,12/18/2017
Appliances,130.112,12/18/2017
Phones,74.24,07-02-2015
Furnishings,159.84,07-02-2015
Binders,2.892,07-02-2015
Paper,9.392,07-02-2015
Paper,123.92,10-08-2014
Supplies,55.6,9/22/2015
Accessories,617.976,9/22/2015
Binders,21.312,12/24/2017
Accessories,209.94,10/13/2017
Phones,31.984,10/13/2017
Binders,5083.96,10/13/2017
Phones,35.96,8/20/2017
Labels,31.05,09-11-2015
Furnishings,8.92,09-11-2015
Binders,209.6,09-11-2015
Appliances,111.04,09-11-2015
Paper,38.88,09-11-2015
Appliances,36.27,12/20/2015
Bookcases,493.43,9/20/2014
Phones,11.12,9/20/2014
Machines,686.4,11-04-2016
Binders,15.92,12-01-2017
Furnishings,70.68,12-01-2017
Storage,541.24,12-01-2017
Machines,101.994,10-10-2014
Binders,18.264,10-10-2014
Binders,21.99,11/14/2017
Supplies,185.376,8/13/2016
Appliances,58.924,8/13/2016
Machines,480.0,9/17/2017
Storage,34.05,9/17/2017
Paper,192.72,3/23/2015
Accessories,239.97,3/23/2015
Accessories,50.12,6/30/2016
Phones,15.984,10/20/2017
Paper,14.352,10/20/2017
Binders,6.528,8/25/2014
Binders,2.862,8/25/2014
Binders,20.856,8/25/2014
Storage,276.28,7/27/2014
Furnishings,629.64,12-01-2017
Phones,449.97,10/17/2016
Appliances,1927.59,10/17/2016
Chairs,121.78,9/16/2016
Chairs,2676.672,12-01-2015
Tables,489.23,08-05-2014
Furnishings,312.03,8/15/2016
Storage,17.94,8/15/2016
Phones,165.6,8/15/2016
Paper,37.52,8/15/2016
Phones,494.97,08-07-2015
Labels,25.06,08-07-2015
Furnishings,32.064,5/31/2016
Paper,18.496,5/31/2016
Chairs,191.079,5/31/2016
Paper,10.368,5/31/2016
Labels,30.53,07-01-2016
Accessories,30.84,07-01-2016
Paper,75.06,07-01-2016
Phones,66.976,12/18/2016
Paper,182.72,1/26/2015
Labels,21.93,10/28/2017
Accessories,95.976,11-04-2017
Phones,143.928,11-04-2017
Binders,3.564,11-04-2017
Labels,4.928,11-04-2017
Storage,856.656,05-09-2016
Binders,13.184,05-09-2016
Appliances,48.784,05-09-2016
Paper,76.64,05-09-2016
Binders,18.528,05-09-2016
Furnishings,177.68,04-02-2014
Accessories,159.98,4/28/2014
Phones,52.68,10-04-2016
Furnishings,11.568,10-04-2016
Binders,4.572,06-11-2017
Phones,1439.968,1/30/2016
Binders,1.728,1/30/2016
Tables,626.1,1/30/2016
Art,99.2,9/27/2015
Tables,609.98,4/13/2015
Tables,211.372,4/13/2015
Phones,239.976,4/13/2015
Furnishings,99.95,12/18/2017
Accessories,29.34,12/18/2017
Furnishings,16.74,3/14/2016
Paper,12.672,8/27/2017
Accessories,1119.888,8/27/2017
Art,204.85,12/17/2015
Phones,135.984,12/17/2015
Art,16.4,12/17/2015
Binders,92.96,12/17/2015
Supplies,7.632,8/22/2014
Binders,4.158,11-03-2016
Machines,179.991,11-03-2016
Chairs,239.358,10-10-2017
Paper,164.88,12-07-2014
Supplies,10.95,11/15/2014
Paper,19.44,12/24/2017
Binders,12.3,12/24/2017
Appliances,13.97,12/24/2014
Tables,934.956,12/22/2017
Accessories,46.864,12/22/2017
Storage,26.16,12/22/2017
Art,23.128,12/22/2017
Appliances,59.24,12/22/2017
Bookcases,155.456,08-08-2014
Paper,8.56,9/20/2014
Furnishings,21.0,12/25/2017
Machines,120.0,12/25/2017
Phones,299.96,11/25/2017
Appliances,67.84,11/25/2017
Chairs,853.93,11/25/2017
Art,18.688,11/25/2017
Furnishings,273.96,11-05-2016
Accessories,89.97,11-05-2016
Furnishings,756.8,11-05-2016
Binders,1.248,11-06-2017
Accessories,72.0,11-03-2016
Chairs,470.155,11-03-2016
Storage,39.128,12/30/2014
Art,19.728,12-02-2017
Phones,151.188,12-02-2017
Chairs,271.764,3/24/2017
Accessories,47.496,11/19/2014
Bookcases,344.981,4/25/2017
Paper,36.288,11/23/2017
Paper,78.304,11/23/2017
Tables,127.785,11/23/2017
Binders,6.104,11/23/2017
Binders,5.76,11-03-2014
Binders,1.72,10/19/2015
Binders,8.952,02-06-2014
Appliances,2.334,03-06-2016
Binders,1.728,03-06-2016
Furnishings,159.04,03-06-2016
Tables,145.98,03-06-2016
Furnishings,77.952,12-03-2015
Binders,95.97,12-03-2015
Phones,105.584,12-03-2015
Art,9.344,12-03-2015
Furnishings,9.68,12/24/2015
Copiers,4899.93,12/24/2015
Accessories,104.75,10-01-2017
Accessories,18.528,10/16/2017
Tables,1875.258,10/16/2017
Paper,91.36,8/15/2014
Appliances,152.24,8/15/2014
Phones,35.184,11-11-2017
Paper,56.704,3/20/2017
Paper,274.064,3/20/2017
Chairs,458.43,5/13/2017
Binders,8.226,6/22/2014
Accessories,5.95,12-02-2014
Paper,15.24,12-02-2014
Accessories,239.94,04-05-2015
Art,23.84,04-05-2015
Storage,92.52,11/18/2017
Storage,37.76,11/18/2017
Labels,7.38,11/18/2017
Furnishings,5.82,11/18/2017
Paper,3.816,07-12-2017
Binders,26.16,5/19/2017
Accessories,100.8,12/20/2015
Furnishings,135.8,2/21/2016
Art,13.9,3/18/2017
Envelopes,19.4,3/18/2017
Binders,13.488,12/17/2016
Binders,11.416,12/17/2016
Paper,17.64,3/26/2016
Binders,17.04,3/26/2016
Accessories,99.98,12/16/2014
Furnishings,29.46,12/16/2014
Binders,166.92,11/15/2015
Furnishings,98.328,8/22/2016
Chairs,117.882,6/29/2015
Accessories,20.97,6/26/2016
Accessories,139.96,6/26/2016
Furnishings,37.74,6/26/2016
Furnishings,14.82,9/17/2016
Furnishings,191.82,9/17/2016
Binders,13.904,7/18/2014
Appliances,314.6,09-01-2017
Tables,283.56,09-01-2017
Chairs,487.96,6/22/2017
Binders,1793.98,09-02-2014
Binders,2.992,10-01-2015
Accessories,108.768,10-01-2015
Paper,25.92,04-07-2015
Storage,22.58,04-07-2015
Phones,55.176,11/21/2017
Binders,9892.74,12/17/2016
Tables,73.915,9/19/2014
Furnishings,337.088,9/28/2014
Appliances,61.44,9/22/2015
Accessories,479.97,11-07-2016
Binders,5.984,12/16/2017
Accessories,189.95,12/16/2017
Accessories,149.95,12/16/2017
Art,29.95,12/16/2017
Labels,44.4,12/16/2017
Art,66.03,9/21/2014
Paper,10.86,5/18/2015
Art,3.36,3/26/2014
Binders,27.936,3/26/2014
Phones,28.784,3/26/2014
Supplies,21.96,9/22/2017
Accessories,21.98,09-12-2015
Chairs,2621.322,11-02-2015
Furnishings,74.76,10/20/2015
Tables,364.776,10/20/2015
Tables,1115.17,6/14/2016
Binders,89.696,11/20/2015
Labels,50.12,11/20/2015
Fasteners,36.48,2/28/2016
Paper,322.192,10/14/2014
Binders,2.946,10/14/2014
Paper,19.136,10/14/2014
Accessories,23.08,5/26/2017
Phones,90.48,02-04-2016
Chairs,215.976,09-02-2016
Envelopes,65.94,09-02-2016
Furnishings,11.352,12-04-2017
Storage,24.56,06-12-2015
Envelopes,16.56,09-04-2016
Accessories,279.95,09-04-2016
Storage,828.84,4/21/2014
Binders,7.218,11-05-2015
Supplies,27.2,11-05-2015
Accessories,89.97,11-03-2014
Furnishings,318.08,2/16/2016
Binders,5.8,2/16/2016
Phones,143.952,09-11-2017
Paper,19.44,09-11-2017
Art,5.56,11-02-2017
Storage,146.73,02-06-2015
Paper,29.9,02-06-2015
Binders,276.784,09-10-2016
Appliances,93.032,9/26/2016
Chairs,454.965,9/26/2016
Phones,246.168,12/15/2015
Storage,295.4,9/17/2016
Storage,348.56,10/13/2017
Paper,15.552,6/28/2015
Bookcases,482.94,6/28/2015
Phones,299.98,06-01-2015
Binders,403.68,06-01-2015
Phones,41.9,06-01-2015
Labels,28.91,06-01-2015
Paper,32.4,04-12-2014
Phones,369.544,10-12-2017
Paper,10.368,10-12-2017
Accessories,791.88,10-12-2017
Art,23.64,11-07-2015
Storage,84.784,11-07-2015
Furnishings,64.96,11-07-2015
Binders,32.06,11-07-2015
Storage,177.648,11-07-2015
Machines,287.91,11-07-2015
Supplies,22.368,5/25/2015
Paper,32.368,5/25/2015
Accessories,207.984,5/25/2015
Envelopes,36.4,10/13/2014
Accessories,22.96,10/13/2014
Storage,315.2,10/13/2014
Binders,15.18,10/13/2014
Phones,623.96,02-07-2016
Phones,429.6,1/19/2017
Furnishings,31.968,1/19/2017
Chairs,887.271,1/19/2017
Paper,21.696,1/19/2017
Labels,22.05,06-06-2016
Paper,99.9,06-06-2016
Appliances,90.86,3/18/2017
Paper,7.78,11/24/2017
Binders,78.759,11/26/2016
Furnishings,9.552,8/18/2016
Furnishings,5.344,8/18/2016
Art,8.28,11/28/2015
Storage,50.136,5/25/2017
Binders,88.074,09-04-2017
Bookcases,301.47,3/24/2016
Art,18.656,3/24/2016
Furnishings,27.46,5/28/2017
Appliances,125.13,5/28/2017
Phones,555.96,8/31/2015
Storage,129.552,04-12-2016
Storage,51.984,04-12-2016
Paper,10.272,04-12-2016
Binders,18.336,02-02-2014
Phones,180.96,02-02-2014
Accessories,475.944,09-02-2014
Accessories,159.98,9/30/2017
Phones,43.6,09-05-2016
Binders,8.288,5/20/2017
Phones,1123.128,5/20/2017
Appliances,64.9,5/20/2017
Binders,2.808,9/20/2015
Accessories,99.98,1/23/2016
Art,8.04,1/23/2016
Storage,1564.29,1/23/2016
Binders,138.56,06-01-2014
Appliances,65.52,06-01-2014
Art,14.576,9/24/2015
Accessories,23.2,9/24/2015
Art,16.464,9/24/2015
Furnishings,19.312,08-01-2016
Paper,40.08,1/23/2014
Appliances,101.96,08-04-2014
Paper,259.74,08-04-2014
Accessories,255.42,08-04-2014
Binders,4.338,08-09-2016
Binders,11.88,08-09-2016
Bookcases,405.86,12-08-2016
Chairs,680.01,12-08-2016
Accessories,2.376,06-08-2015
Appliances,143.128,06-08-2015
Machines,4476.8,6/24/2016
Paper,104.85,6/24/2016
Appliances,241.44,6/24/2016
Paper,319.76,3/15/2016
Paper,45.68,3/15/2016
Furnishings,31.96,12-01-2016
Paper,47.9,12-01-2016
Storage,1112.94,12-01-2016
Envelopes,22.92,12-01-2016
Phones,71.976,06-12-2017
Paper,19.44,06-12-2017
Binders,31.086,3/19/2016
Phones,13.98,11/14/2016
Art,23.65,11/14/2016
Phones,707.88,08-07-2017
Binders,11.952,08-07-2017
Binders,31.128,08-07-2017
Accessories,55.76,08-07-2017
Paper,24.56,08-07-2017
Furnishings,51.75,08-07-2017
Chairs,207.184,08-07-2017
Appliances,1473.1,08-07-2017
Supplies,3.488,8/21/2015
Accessories,21.728,8/21/2015
