Sub-Category,Profit,Order_Date
Binders,16.5242,9/20/2015
Accessories,4.4604,12-10-2015
Binders,51.36,5/28/2014
Phones,4.9616,3/14/2017
Paper,3.4398,12-08-2016
Paper,27.4352,05-06-2017
Phones,-71.99,03-06-2016
Binders,-1.4982,03-06-2016
Phones,-12.5103,03-06-2016
Tables,-13.7568,10/23/2017
Furnishings,14.7,10/23/2017
Furnishings,50.5632,10/23/2017
Tables,-127.5792,10/23/2017
Paper,21.2856,10/23/2017
Appliances,0.666,10/23/2017
Phones,125.997,4/28/2014
Chairs,-93.4724,4/18/2016
Storage,77.7468,4/18/2016
Furnishings,-67.137,4/18/2016
Phones,22.2384,5/22/2016
Chairs,-29.0073,5/28/2017
Binders,-6.237,5/28/2017
Binders,-39.804,8/25/2014
Binders,-19.8144,8/25/2014
Binders,11.891,8/30/2014
Storage,9.594,8/30/2014
Labels,3.6,09-03-2015
Phones,22.6782,3/28/2014
Accessories,-2.918,05-10-2015
Storage,3.0498,04-09-2015
Appliances,144.3546,04-09-2015
Binders,3.1248,9/19/2016
Tables,241.1046,11-11-2016
Bookcases,-14.5176,4/23/2017
Accessories,11.9196,4/23/2017
Furnishings,-11.6928,4/23/2017
Labels,1.05,4/23/2017
Storage,0.9952,10/22/2015
Binders,-29.0536,04-09-2017
Paper,23.7742,04-09-2017
Paper,16.2342,10/27/2017
Machines,269.308,10/30/2015
Art,1.6704,12/18/2017
Paper,8.991,03-12-2016
Phones,10.0744,7/21/2014
Art,3.3312,5/24/2016
Labels,9.936,02-11-2017
Binders,41.013,9/20/2016
Furnishings,71.928,9/24/2017
Paper,21.0128,3/27/2017
Paper,53.2608,3/27/2017
Paper,5.97,3/27/2017
Machines,2799.984,02-02-2016
Binders,18.2,02-02-2016
Furnishings,7.1022,02-02-2016
Fasteners,0.1188,07-07-2017
Paper,20.4984,10/23/2015
Copiers,161.9919,10/23/2015
Binders,-10.336,10/23/2015
Accessories,-6.21,12-02-2016
Art,15.4752,03-05-2014
Accessories,177.5889,03-05-2014
Supplies,5.3998,03-05-2014
Binders,16.7508,03-05-2014
Paper,45.9754,03-05-2014
Phones,1.1988,03-01-2015
Chairs,-20.7846,03-01-2015
Paper,6.2208,2/20/2014
Chairs,-110.0232,05-02-2016
Binders,-14.1696,03-08-2016
Accessories,8.388,03-08-2016
Envelopes,49.3938,03-08-2016
Accessories,61.3305,12-11-2015
Phones,31.4975,12-11-2015
Binders,10.35,12-11-2015
Binders,8.9544,12/22/2016
Furnishings,-77.4732,02-02-2016
Paper,7.2576,06-05-2017
Art,8.2344,8/21/2015
Art,10.0128,8/21/2015
Art,0.9828,04-07-2016
Furnishings,-17.4432,06-04-2017
Furnishings,1.5588,12-04-2017
Chairs,45.555,12-04-2017
Chairs,18.1764,12-04-2017
Furnishings,8.9362,01-11-2016
Phones,0.2598,04-01-2016
Paper,27.93,9/21/2017
Phones,-7.396,3/16/2017
Furnishings,7.6896,3/16/2017
Binders,-3.462,3/16/2017
Accessories,43.9956,3/16/2017
Storage,3.389,3/16/2017
Chairs,-36.2136,11-10-2017
Paper,16.68,11/30/2016
Paper,6.3296,11/30/2016
Storage,24.843,11/30/2016
Chairs,35.0973,11/30/2016
Labels,4.8118,1/13/2015
Accessories,3.384,5/16/2014
Binders,-12.208,06-07-2015
Paper,9.072,06-07-2015
Art,1.002,06-07-2015
Copiers,59.998,03-09-2017
Binders,9.6375,03-09-2017
Storage,1.6784,12/22/2015
Chairs,0.0,12/22/2015
Accessories,83.9916,08-06-2014
Furnishings,8.7032,3/27/2016
Furnishings,11.1776,3/27/2016
Binders,15.9446,3/27/2016
Accessories,17.55,12-05-2015
Labels,6.048,12-05-2015
Furnishings,4.004,09-11-2015
Labels,2.0358,7/17/2015
Fasteners,3.4276,7/17/2015
Copiers,134.9955,5/30/2014
Accessories,23.992,11/13/2017
Tables,158.529,12-09-2016
Accessories,89.5888,3/22/2015
Storage,-33.8418,3/22/2015
Phones,39.6879,12/23/2016
Labels,14.742,12/23/2016
Phones,35.985,12/23/2016
Phones,14.8365,12/23/2016
Furnishings,-0.7566,12/23/2016
Chairs,378.274,04-02-2016
Binders,-3.5508,4/30/2017
Furnishings,-8.2764,4/30/2017
Phones,6.7176,11/17/2016
Paper,5.5216,11/17/2016
Paper,10.8864,11-10-2016
Binders,314.8418,12-06-2016
Binders,77.8232,12-06-2016
Copiers,89.997,12-06-2016
Paper,3.21,04-03-2016
Machines,-199.77,11/28/2014
Paper,11.5432,10/20/2015
Fasteners,0.1134,9/19/2014
Appliances,0.896,8/27/2017
Furnishings,26.598,07-03-2017
Tables,97.2032,12/22/2017
Storage,7.79,12/22/2017
Labels,1.2006,12/27/2016
Furnishings,-5.9409,5/20/2014
Paper,3.6288,5/20/2014
Accessories,-3.6372,5/20/2014
Storage,-13.392,5/20/2014
Binders,6.0368,02-04-2014
Binders,-8.1312,12-09-2017
Accessories,244.6155,07-11-2017
Appliances,43.706,07-11-2017
Storage,-10.3936,5/15/2015
Art,0.4768,1/29/2017
Envelopes,3.9102,9/29/2017
Envelopes,7.008,4/23/2017
Furnishings,3.3534,4/23/2017
Accessories,38.3952,11-09-2017
Phones,31.198,11-09-2017
Binders,5.346,05-05-2014
Paper,16.6568,05-05-2014
Binders,25.176,10/27/2016
Binders,1.512,11/26/2014
Paper,7.0218,11/26/2014
Appliances,11.3512,11/26/2014
Binders,2.5592,11/26/2014
Phones,59.493,12/31/2014
Accessories,-5.264,01-03-2016
Accessories,-6.21,01-03-2016
Phones,13.572,01-03-2016
Accessories,7.6494,8/18/2017
Furnishings,21.0752,06-04-2014
Appliances,4.0456,06-04-2014
Bookcases,-44.196,06-04-2014
Furnishings,6.7008,06-04-2014
Accessories,29.0325,11/13/2017
Art,10.3168,1/28/2016
Accessories,177.5889,11-09-2016
Labels,3.4686,09-10-2016
Binders,4.455,09-10-2016
Paper,40.1702,09-10-2016
Binders,13.8684,09-10-2016
Tables,-14.9877,03-03-2017
Storage,16.9312,09-08-2017
Furnishings,-19.864,11-06-2017
Appliances,2.3364,5/13/2017
Storage,3.9808,11/27/2016
Binders,-100.92,11/13/2015
Accessories,-1.3995,11/13/2015
Paper,5.1012,12-08-2015
Storage,18.9702,09-07-2015
Accessories,16.2,09-07-2015
Binders,2.0574,09-07-2015
Tables,-120.294,09-07-2015
Fasteners,2.3892,09-07-2015
Bookcases,-78.078,7/28/2016
Binders,-913.176,7/28/2016
Appliances,0.711,7/28/2016
Bookcases,-89.0664,8/25/2017
Art,45.487,4/30/2014
Storage,214.76,4/30/2014
Furnishings,39.0824,4/27/2017
Accessories,143.982,7/23/2017
Binders,5.8233,12/13/2014
Binders,-1141.47,01-12-2017
Binders,-45.24,12-02-2017
Fasteners,11.814,11-08-2015
Labels,1.638,11-08-2015
Binders,-29.2446,11-08-2015
Furnishings,1.4136,11-08-2015
Chairs,19.4352,11/25/2016
Chairs,10.9602,12-05-2015
Storage,26.4285,7/29/2016
Binders,-20.0904,7/29/2016
Fasteners,2.679,9/13/2014
Furnishings,5.5341,9/13/2014
Supplies,2.19,9/13/2014
Accessories,75.9924,9/13/2014
Accessories,60.8832,9/13/2014
Accessories,20.06,9/13/2014
Paper,24.47,9/13/2014
Appliances,9.7438,9/13/2014
Binders,-1.3376,6/21/2016
Paper,11.223,09-03-2016
Bookcases,-81.441,11/25/2017
Furnishings,-15.9268,05-12-2015
Phones,69.6546,05-12-2015
Paper,41.5688,05-12-2015
Furnishings,39.564,3/30/2017
Supplies,13.365,11/17/2016
Art,1.652,12/30/2016
Binders,19.376,12/22/2016
Machines,3.757,12/22/2016
Paper,7.704,12/20/2015
Furnishings,-18.2352,12/27/2014
Storage,-25.109,12/27/2014
Fasteners,6.1992,2/16/2017
Chairs,-8.5794,2/16/2017
Storage,-8.1822,2/16/2017
Art,3.504,2/16/2017
Furnishings,-3.6537,2/16/2017
Tables,-81.3065,10/24/2017
Binders,-13.3424,09-02-2016
Accessories,33.9065,09-02-2016
Appliances,694.5015,12-01-2016
Supplies,11.803,12-01-2016
Accessories,16.2486,11-05-2014
Art,1.3416,11/25/2017
Accessories,4.4541,12/16/2016
Storage,25.0536,11/14/2017
Supplies,11.586,6/26/2016
Fasteners,8.95,6/26/2016
Paper,5.616,6/26/2016
Art,1.1022,12/26/2014
Phones,-56.3108,8/14/2016
Phones,-49.4376,8/14/2016
Accessories,48.993,8/14/2016
Accessories,162.0,10/24/2016
Paper,9.5256,8/23/2014
Tables,11.2839,9/15/2017
Phones,26.9973,6/15/2017
Furnishings,9.3504,6/15/2017
Tables,-28.224,6/15/2017
Phones,223.9936,6/15/2017
Appliances,6.7032,6/15/2017
Storage,17.847,6/15/2017
Paper,29.692,6/15/2017
Appliances,0.444,03-01-2015
Phones,11.5136,7/23/2016
Fasteners,0.0,10-01-2014
Chairs,13.4372,09-08-2014
Art,1.6896,09-08-2014
Phones,-17.9928,11/16/2014
Bookcases,25.1979,11/16/2014
Storage,10.3473,11/16/2014
Tables,-23.4882,03-03-2014
Bookcases,-29.6058,12-03-2015
Phones,5.3964,07-11-2017
Binders,9.3125,07-11-2017
Binders,-1.3984,11/16/2017
Appliances,-160.96,06-12-2016
Furnishings,-4.5396,06-12-2016
Art,3.9424,06-12-2016
Paper,5.6376,06-12-2016
Chairs,-119.2312,06-12-2016
Storage,6.7536,06-12-2016
Binders,-2.667,06-12-2016
Paper,13.0928,12/29/2016
Paper,8.8704,12/29/2016
Art,21.252,3/18/2017
Accessories,0.7092,12/27/2015
Furnishings,16.0056,12/27/2015
Bookcases,8.194,12/27/2015
Storage,2.2512,12/27/2015
Accessories,-12.7302,12/27/2015
Supplies,15.777,7/31/2015
Paper,9.3312,6/27/2017
Furnishings,40.416,6/27/2017
Accessories,244.6155,6/27/2017
Storage,9.744,02-07-2014
Storage,160.623,09-04-2016
Binders,-5.94,04-06-2017
Art,3.6432,12-08-2017
Phones,-20.997,12-08-2017
Art,21.228,7/24/2016
Binders,5.1552,11-09-2015
Furnishings,3.0338,10-02-2015
Accessories,-4.641,10-02-2015
Art,4.9648,11/22/2015
Paper,28.1718,11/22/2015
Furnishings,12.6348,02-02-2017
Binders,10.062,02-02-2017
Machines,38.9974,02-02-2017
Binders,1143.891,6/16/2015
Phones,33.495,6/16/2015
Paper,31.4712,05-05-2016
Phones,19.9665,05-05-2016
Labels,5.9778,09-09-2017
Binders,-3.564,09-09-2017
Binders,-5.215,09-09-2017
Appliances,10.5504,7/22/2016
Paper,24.8832,7/22/2016
Furnishings,9.3228,7/22/2016
Binders,2.592,7/22/2016
Binders,635.495,1/31/2016
Envelopes,58.9192,1/31/2016
Storage,4.0687,12/29/2016
Supplies,7.2696,12/29/2016
Art,0.7348,11/21/2015
Binders,-2.544,11/21/2015
Appliances,-67.617,11/21/2015
Binders,-13.167,11/21/2015
Accessories,57.6,10-05-2015
Phones,9.1845,09-12-2016
Chairs,5.196,09-12-2016
Appliances,94.2784,9/14/2017
Paper,23.235,9/14/2017
Appliances,6.72,2/23/2015
Binders,3.8136,2/23/2015
Art,0.3094,12-05-2016
Chairs,0.0,07-02-2016
Paper,14.5152,07-02-2016
Bookcases,7.1994,12/13/2017
Storage,2.5641,3/20/2015
Art,6.2244,03-01-2015
Bookcases,-36.1176,03-01-2015
Binders,6.6352,9/15/2016
Tables,259.5297,9/15/2016
Labels,1.6704,3/17/2017
Phones,19.596,5/28/2017
Paper,5.4432,5/28/2017
Accessories,54.3936,5/28/2017
Chairs,52.3764,6/15/2017
Bookcases,-3.8864,6/15/2017
Binders,21.4452,09-06-2015
Phones,47.0351,3/18/2017
Labels,6.8714,12/19/2014
Fasteners,8.7945,12/19/2014
Phones,72.975,12/19/2014
Phones,15.8376,12/19/2014
Paper,6.2208,07-07-2016
Art,12.8744,07-07-2016
Phones,336.635,04-06-2016
Copiers,239.996,05-08-2014
Paper,3.7408,11/23/2017
Phones,62.1544,11-10-2016
Bookcases,54.7136,11-10-2016
Accessories,11.4741,12/31/2014
Labels,8.694,12/31/2014
Binders,37.236,8/19/2017
Furnishings,14.5728,09-12-2016
Binders,-27.735,10/26/2017
Phones,19.775,10/26/2017
Labels,4.9815,10/26/2017
Paper,18.0096,5/30/2017
Appliances,48.3336,03-08-2016
Art,3.753,03-08-2016
Chairs,13.3176,7/26/2015
Phones,89.3142,11/23/2015
Paper,20.727,11/23/2015
Art,5.6416,11/23/2015
Envelopes,7.7832,11/23/2015
Paper,18.6624,11/23/2015
Paper,117.432,11/28/2015
Copiers,311.9948,11-03-2017
Binders,-2.9964,11-03-2017
Art,4.1988,11-03-2017
Paper,3.7408,11-03-2017
Envelopes,2.8782,3/21/2017
Labels,2.5056,12/19/2015
Paper,9.352,04-02-2014
Paper,10.465,04-02-2014
Paper,4.752,06-05-2015
Storage,54.0876,10-06-2014
Binders,11.704,8/21/2016
Furnishings,14.3856,11/15/2015
Binders,456.588,6/22/2015
Storage,3.8775,9/24/2017
Phones,25.172,9/24/2017
Art,3.7128,9/24/2017
Art,4.9608,9/24/2017
Labels,7.56,9/24/2017
Art,18.447,04-06-2014
Binders,23.7684,04-06-2014
Accessories,131.9868,04-06-2014
Accessories,39.5868,02-09-2016
Accessories,11.151,02-09-2016
Storage,16.7875,11/18/2014
Binders,-6.03,12/18/2017
Fasteners,1.7487,12/18/2017
Paper,29.692,12/18/2017
Appliances,13.0112,12/18/2017
Phones,8.352,07-02-2015
Furnishings,45.954,07-02-2015
Binders,-2.3136,07-02-2015
Paper,3.2872,07-02-2015
Paper,55.764,10-08-2014
Supplies,6.255,9/22/2015
Accessories,-7.7247,9/22/2015
Binders,7.992,12/24/2017
Accessories,39.8886,10/13/2017
Phones,-7.996,10/13/2017
Binders,1906.485,10/13/2017
Phones,3.596,8/20/2017
Labels,14.904,09-11-2015
Furnishings,3.9248,09-11-2015
Binders,96.416,09-11-2015
Appliances,29.9808,09-11-2015
Paper,18.6624,09-11-2015
Appliances,10.881,12/20/2015
Bookcases,-70.49,9/20/2014
Phones,3.475,9/20/2014
Machines,77.22,11-04-2016
Binders,5.373,12-01-2017
Furnishings,31.0992,12-01-2017
Storage,5.4124,12-01-2017
Machines,-71.3958,10-10-2014
Binders,-13.3936,10-10-2014
Binders,-32.985,11/14/2017
Supplies,-34.758,8/13/2016
Appliances,-153.2024,8/13/2016
Machines,225.6,9/17/2017
Storage,9.534,9/17/2017
Paper,92.5056,3/23/2015
Accessories,86.3892,3/23/2015
Accessories,-0.6265,6/30/2016
Phones,1.3986,10/20/2017
Paper,4.485,10/20/2017
Binders,-4.5696,8/25/2014
Binders,-2.2896,8/25/2014
Binders,-16.6848,8/25/2014
Storage,0.0,7/27/2014
Furnishings,107.0388,12-01-2017
Phones,220.4853,10/17/2016
Appliances,751.7601,10/17/2016
Chairs,30.445,9/16/2016
Chairs,267.6672,12-01-2015
Tables,41.934,08-05-2014
Furnishings,43.6842,8/15/2016
Storage,3.0498,8/15/2016
Phones,10.35,8/15/2016
Paper,18.0096,8/15/2016
Phones,148.491,08-07-2015
Labels,11.7782,08-07-2015
Furnishings,-12.8256,5/31/2016
Paper,6.7048,5/31/2016
Chairs,-38.2158,5/31/2016
Paper,3.6288,5/31/2016
Labels,14.0438,07-01-2016
Accessories,6.168,07-01-2016
Paper,33.777,07-01-2016
Phones,6.6976,12/18/2016
Paper,84.0512,1/26/2015
Labels,10.3071,10/28/2017
Accessories,15.5961,11-04-2017
Phones,-32.3838,11-04-2017
Binders,-2.97,11-04-2017
Labels,1.7248,11-04-2017
Storage,107.082,05-09-2016
Binders,-20.4352,05-09-2016
Appliances,-131.7168,05-09-2016
Paper,26.824,05-09-2016
Binders,-27.792,05-09-2016
Furnishings,46.1968,04-02-2014
Accessories,57.5928,4/28/2014
Phones,19.755,10-04-2016
Furnishings,2.6028,10-04-2016
Binders,-3.81,06-11-2017
Phones,143.9968,1/30/2016
Binders,-2.6784,1/30/2016
Tables,-538.446,1/30/2016
Art,25.792,9/27/2015
Tables,-113.282,4/13/2015
Tables,-45.294,4/13/2015
Phones,17.9982,4/13/2015
Furnishings,22.9885,12/18/2017
Accessories,10.8558,12/18/2017
Furnishings,4.3524,3/14/2016
Paper,3.96,8/27/2017
Accessories,209.979,8/27/2017
Art,53.261,12/17/2015
Phones,16.998,12/17/2015
Art,7.052,12/17/2015
Binders,31.374,12/17/2015
Supplies,-1.8126,8/22/2014
Binders,-3.465,11-03-2016
Machines,-251.9874,11-03-2016
Chairs,-47.8716,10-10-2017
Paper,80.7912,12-07-2014
Supplies,3.285,11/15/2014
Paper,9.3312,12/24/2017
Binders,6.15,12/24/2017
Appliances,3.6322,12/24/2014
Tables,-249.3216,12/22/2017
Accessories,7.6154,12/22/2017
Storage,1.962,12/22/2017
Art,2.891,12/22/2017
Appliances,16.291,12/22/2017
Bookcases,-7.7728,08-08-2014
Paper,3.852,9/20/2014
Furnishings,5.775,12/25/2017
Machines,-7.2,12/25/2017
Phones,37.495,11/25/2017
Appliances,-179.776,11/25/2017
Chairs,-24.398,11/25/2017
Art,3.7376,11/25/2017
Furnishings,71.2296,11-05-2016
Accessories,18.8937,11-05-2016
Furnishings,75.68,11-05-2016
Binders,-1.9344,11-06-2017
Accessories,14.4,11-03-2016
Chairs,-13.433,11-03-2016
Storage,-8.8038,12/30/2014
Art,1.7262,12-02-2017
Phones,-25.198,12-02-2017
Chairs,60.392,3/24/2017
Accessories,-1.1874,11/19/2014
Bookcases,28.4102,4/25/2017
Paper,12.7008,11/23/2017
Paper,29.364,11/23/2017
Tables,-31.0335,11/23/2017
Binders,-9.156,11/23/2017
Binders,2.8224,11-03-2014
Binders,-2.838,10/19/2015
Binders,-14.7708,02-06-2014
Appliances,-6.3018,03-06-2016
Binders,-2.7648,03-06-2016
Furnishings,-194.824,03-06-2016
Tables,-99.2664,03-06-2016
Furnishings,12.6672,12-03-2015
Binders,-73.577,12-03-2015
Phones,9.2386,12-03-2015
Art,1.168,12-03-2015
Furnishings,3.7752,12/24/2015
Copiers,2302.9671,12/24/2015
Accessories,21.9975,10-01-2017
Accessories,4.4004,10/16/2017
Tables,-968.8833,10/16/2017
Paper,29.692,8/15/2014
Appliances,17.127,8/15/2014
Phones,12.3144,11-11-2017
Paper,19.1376,3/20/2017
Paper,102.774,3/20/2017
Chairs,-124.431,5/13/2017
Binders,-6.0324,6/22/2014
Accessories,0.833,12-02-2014
Paper,7.1628,12-02-2014
Accessories,26.3934,04-05-2015
Art,6.4368,04-05-2015
Storage,24.9804,11/18/2017
Storage,10.5728,11/18/2017
Labels,3.4686,11/18/2017
Furnishings,2.7354,11/18/2017
Paper,1.1925,07-12-2017
Binders,12.8184,5/19/2017
Accessories,21.42,12/20/2015
Furnishings,66.542,2/21/2016
Art,3.753,3/18/2017
Envelopes,9.312,3/18/2017
Binders,4.3836,12/17/2016
Binders,3.8529,12/17/2016
Paper,8.6436,3/26/2016
Binders,5.538,3/26/2016
Accessories,7.9984,12/16/2014
Furnishings,9.7218,12/16/2014
Binders,-116.844,11/15/2015
Furnishings,9.8328,8/22/2016
Chairs,1.3098,6/29/2015
Accessories,9.0171,6/26/2016
Accessories,9.7972,6/26/2016
Furnishings,12.8316,6/26/2016
Furnishings,6.2244,9/17/2016
Furnishings,61.3824,9/17/2016
Binders,4.5188,7/18/2014
Appliances,103.818,09-01-2017
Tables,45.3696,09-01-2017
Chairs,146.388,6/22/2017
Binders,843.1706,09-02-2014
Binders,-4.488,10-01-2015
Accessories,2.7192,10-01-2015
Paper,12.4416,04-07-2015
Storage,5.8708,04-07-2015
Phones,-12.4146,11/21/2017
Binders,4946.37,12/17/2016
Tables,-45.8273,9/19/2014
Furnishings,16.8544,9/28/2014
Appliances,16.5888,9/22/2015
Accessories,163.1898,11-07-2016
Binders,2.244,12/16/2017
Accessories,45.588,12/16/2017
Accessories,31.4895,12/16/2017
Art,8.6855,12/16/2017
Labels,22.2,12/16/2017
Art,17.1678,9/21/2014
Paper,5.3214,5/18/2015
Art,0.84,3/26/2014
Binders,9.4284,3/26/2014
Phones,2.8784,3/26/2014
Supplies,6.1488,9/22/2017
Accessories,8.5722,09-12-2015
Chairs,553.3902,11-02-2015
Furnishings,23.9232,10/20/2015
Tables,27.3582,10/20/2015
Tables,334.551,6/14/2016
Binders,33.636,11/20/2015
Labels,23.5564,11/20/2015
Fasteners,18.24,2/28/2016
Paper,100.685,10/14/2014
Binders,-4.8609,10/14/2014
Paper,6.9368,10/14/2014
Accessories,6.924,5/26/2017
Phones,23.5248,02-04-2016
Chairs,-2.6997,09-02-2016
Envelopes,30.9918,09-02-2016
Furnishings,2.6961,12-04-2017
Storage,6.8768,06-12-2015
Envelopes,7.7832,09-04-2016
Accessories,67.188,09-04-2016
Storage,0.0,4/21/2014
Binders,-5.5338,11-05-2015
Supplies,2.04,11-05-2015
Accessories,18.8937,11-03-2014
Furnishings,34.9888,2/16/2016
Binders,2.61,2/16/2016
Phones,17.994,09-11-2017
Paper,9.3312,09-11-2017
Art,1.4456,11-02-2017
Storage,2.9346,02-06-2015
Paper,13.455,02-06-2015
Binders,89.9548,09-10-2016
Appliances,-251.1864,9/26/2016
Chairs,-136.4895,9/26/2016
Phones,21.5397,12/15/2015
Storage,-62.7725,9/17/2016
Storage,104.568,10/13/2017
Paper,5.4432,6/28/2015
Bookcases,-376.6932,6/28/2015
Phones,83.9944,06-01-2015
Binders,181.656,06-01-2015
Phones,11.732,06-01-2015
Labels,13.2986,06-01-2015
Paper,15.552,04-12-2014
Phones,27.7158,10-12-2017
Paper,3.7584,10-12-2017
Accessories,128.6805,10-12-2017
Art,5.319,11-07-2015
Storage,-16.9568,11-07-2015
Furnishings,-84.448,11-07-2015
Binders,-51.296,11-07-2015
Storage,-28.8678,11-07-2015
Machines,33.5895,11-07-2015
Supplies,1.6776,5/25/2015
Paper,11.7334,5/25/2015
Accessories,36.3972,5/25/2015
Envelopes,17.472,10/13/2014
Accessories,4.3624,10/13/2014
Storage,6.304,10/13/2014
Binders,7.1346,10/13/2014
Phones,38.9975,02-07-2016
Phones,-93.08,1/19/2017
Furnishings,6.3936,1/19/2017
Chairs,-63.3765,1/19/2017
Paper,7.0512,1/19/2017
Labels,10.584,06-06-2016
Paper,46.953,06-06-2016
Appliances,26.3494,3/18/2017
Paper,3.501,11/24/2017
Binders,-57.7566,11/26/2016
Furnishings,-3.8208,8/18/2016
Furnishings,-2.1376,8/18/2016
Art,3.4776,11/28/2015
Storage,-11.2806,5/25/2017
Binders,-58.716,09-04-2017
Bookcases,-241.176,3/24/2016
Art,1.6324,3/24/2016
Furnishings,9.8856,5/28/2017
Appliances,36.2877,5/28/2017
Phones,41.697,8/31/2015
Storage,-22.6716,04-12-2016
Storage,-5.1984,04-12-2016
Paper,3.4668,04-12-2016
Binders,-12.224,02-02-2014
Phones,13.572,02-02-2014
Accessories,95.1888,09-02-2014
Accessories,47.994,9/30/2017
Phones,12.208,09-05-2016
Binders,3.0044,5/20/2017
Phones,70.1955,5/20/2017
Appliances,18.821,5/20/2017
Binders,-4.4928,9/20/2015
Accessories,42.9914,1/23/2016
Art,2.7336,1/23/2016
Storage,406.7154,1/23/2016
Binders,66.5088,06-01-2014
Appliances,12.376,06-01-2014
Art,2.3686,9/24/2015
Accessories,1.45,9/24/2015
Art,1.8522,9/24/2015
Furnishings,3.1382,08-01-2016
Paper,19.2384,1/23/2014
Appliances,27.5292,08-04-2014
Paper,124.6752,08-04-2014
Accessories,104.7222,08-04-2014
Binders,-3.0366,08-09-2016
Binders,-7.92,08-09-2016
Bookcases,32.4688,12-08-2016
Chairs,176.8026,12-08-2016
Accessories,0.7425,06-08-2015
Appliances,-393.602,06-08-2015
Machines,503.64,6/24/2016
Paper,50.328,6/24/2016
Appliances,72.432,6/24/2016
Paper,147.0896,3/15/2016
Paper,21.0128,3/15/2016
Furnishings,1.598,12-01-2016
Paper,22.992,12-01-2016
Storage,222.588,12-01-2016
Envelopes,11.2308,12-01-2016
Phones,8.997,06-12-2017
Paper,9.3312,06-12-2017
Binders,-20.724,3/19/2016
Phones,3.9144,11/14/2016
Art,6.149,11/14/2016
Phones,44.2425,08-07-2017
Binders,4.1832,08-07-2017
Binders,11.673,08-07-2017
Accessories,7.8064,08-07-2017
Paper,11.5432,08-07-2017
Furnishings,15.525,08-07-2017
Chairs,25.898,08-07-2017
Appliances,412.468,08-07-2017
Supplies,-0.6976,8/21/2015
Accessories,3.8024,8/21/2015
Storage,-165.768,8/21/2015
Binders,-82.99,8/21/2015
Paper,15.49,8/21/2015
Binders,-46.9952,11-02-2015
Phones,38.7792,11-02-2015
Supplies,3.5994,11/30/2014
Accessories,-16.614,11/30/2014
Paper,19.1808,05-10-2014
Phones,125.3,05-10-2014
Supplies,11.0808,05-10-2014
Chairs,32.098,05-10-2014
Bookcases,12.098,10/17/2016
Binders,148.5106,10/17/2016
Binders,10.0632,10/30/2016
Art,32.186,10/30/2016
Art,6.912,12-01-2016
Art,4.4892,4/21/2016
Paper,24.8832,4/21/2016
Accessories,7.4655,08-03-2017
Storage,4.1756,08-03-2017
Envelopes,3.4944,12-11-2017
Binders,2.592,12-11-2017
Paper,9.3312,3/14/2015
Furnishings,11.1664,12-08-2014
Furnishings,28.5984,12-08-2014
Labels,6.9741,9/30/2017
Paper,15.552,11/21/2016
Appliances,-24.7716,11/24/2017
Envelopes,7.4872,11/14/2017
Storage,3.3516,8/16/2015
Bookcases,-204.9996,8/16/2015
Labels,5.2029,10/13/2017
Tables,346.0396,10/13/2017
Paper,12.4416,10/13/2017
Binders,-13.188,11-04-2017
Binders,-2.3232,11-04-2017
Binders,-6.4232,11-04-2017
Storage,-12.5286,11-04-2017
Appliances,106.7808,3/19/2017
Art,3.36,11-03-2014
Binders,5.5071,7/23/2017
Paper,27.9936,7/23/2017
Binders,-694.2936,12/27/2014
Furnishings,31.2444,09-02-2016
Storage,0.9468,09-02-2016
Phones,68.198,09-02-2016
Art,5.2332,09-02-2016
Tables,28.4364,09-02-2016
Binders,2.5592,09-02-2016
Furnishings,-3.6892,02-11-2017
Paper,20.5842,10/27/2017
Binders,-3.9249,10/27/2017
Art,0.5754,10/27/2017
Binders,4.6488,07-09-2014
Bookcases,7.049,07-09-2014
Art,2.224,07-09-2014
Paper,15.552,07-09-2014
Art,2.8536,5/22/2017
Art,0.7228,5/22/2017
Binders,1.365,11-10-2016
Phones,220.4825,11-10-2016
Binders,54.4448,12-02-2016
Binders,33.64,03-02-2017
Accessories,63.984,9/23/2017
Paper,6.2208,9/23/2017
Chairs,15.2225,02-11-2014
Labels,6.8724,02-11-2014
Binders,4.4344,02-11-2014
Furnishings,53.2704,02-11-2014
Binders,24.393,02-11-2014
Storage,2.5984,02-11-2014
Supplies,6.63,11-11-2017
Chairs,-2.6997,09-02-2017
Chairs,35.0973,10-09-2015
Appliances,53.982,10-09-2015
Binders,-7.782,11/24/2017
Envelopes,24.318,11/24/2017
Furnishings,5.5328,02-08-2014
Chairs,6.8388,9/25/2015
Paper,9.6192,9/25/2015
Binders,11.2308,8/21/2017
Binders,1453.1238,8/21/2017
Furnishings,4.4088,05-12-2016
Phones,303.3408,05-12-2016
Binders,757.4112,09-02-2017
Art,112.574,10-10-2014
Storage,13.8528,5/26/2016
Accessories,11.98,5/26/2016
Labels,5.1792,12-01-2017
Binders,-5.6007,12-01-2017
Chairs,-28.498,12-01-2017
Bookcases,40.97,9/20/2016
Appliances,20.37,09-11-2017
Paper,25.2784,12/30/2016
Labels,3.9474,09-02-2017
Chairs,43.2234,11/18/2014
Furnishings,4.7712,11/21/2015
Binders,-11.0208,6/19/2017
